"Index:	FREQUENCY:	AMPLITUDE:	BIAS:	GAMMA:	Pressure:	TimeMark:"
"000006561	022492.000	000.422553	-0.207216	2.086094e-07	0.0e+00	00:18:17.641"
"000006562	022492.075	000.493612	-0.207575	2.437769e-07	0.0e+00	00:18:17.797"
"000006563	022492.150	000.383428	-0.207655	1.893761e-07	0.0e+00	00:18:17.969"
"000006564	022492.225	000.406204	-0.208154	2.007243e-07	0.0e+00	00:18:18.141"
"000006565	022492.300	000.467209	-0.209174	2.311023e-07	0.0e+00	00:18:18.297"
"000006566	022492.375	000.419977	-0.209543	2.078153e-07	0.0e+00	00:18:18.469"
"000006567	022492.450	000.388429	-0.209294	1.921571e-07	0.0e+00	00:18:18.625"
"000006568	022492.525	000.403247	-0.210198	1.996662e-07	0.0e+00	00:18:18.797"
"000006569	022492.600	000.351163	-0.211054	1.740245e-07	0.0e+00	00:18:18.969"
"000006570	022492.675	000.340004	-0.211327	1.685402e-07	0.0e+00	00:18:19.125"
"000006571	022492.750	000.304691	-0.211377	1.510431e-07	0.0e+00	00:18:19.297"
"000006572	022492.825	000.321896	-0.211998	1.596702e-07	0.0e+00	00:18:19.453"
"000006573	022492.900	000.249923	-0.212151	1.239882e-07	0.0e+00	00:18:19.625"
"000006574	022492.975	000.338508	-0.212380	1.679737e-07	0.0e+00	00:18:19.781"
"000006575	022493.050	000.312099	-0.212598	1.549031e-07	0.0e+00	00:18:19.953"
"000006576	022493.125	000.292341	-0.213425	1.452158e-07	0.0e+00	00:18:20.125"
"000006577	022493.200	000.343834	-0.214061	1.709020e-07	0.0e+00	00:18:20.281"
"000006578	022493.275	000.243649	-0.213866	1.210815e-07	0.0e+00	00:18:20.453"
"000006579	022493.350	000.252404	-0.213930	1.254408e-07	0.0e+00	00:18:20.610"
"000006580	022493.425	000.257841	-0.214994	1.282783e-07	0.0e+00	00:18:20.781"
"000006581	022493.500	000.270664	-0.215613	1.347409e-07	0.0e+00	00:18:20.938"
"000006582	022493.575	000.250526	-0.215029	1.246433e-07	0.0e+00	00:18:21.110"
"000006583	022493.650	000.209572	-0.215283	1.042943e-07	0.0e+00	00:18:21.281"
"000006584	022493.725	000.271040	-0.216408	1.350352e-07	0.0e+00	00:18:21.438"
"000006585	022493.800	000.123990	-0.216741	6.179337e-08	0.0e+00	00:18:21.610"
"000006586	022493.875	000.134075	-0.216280	6.678896e-08	0.0e+00	00:18:21.766"
"000006587	022493.950	000.187845	-0.216654	9.360901e-08	0.0e+00	00:18:21.938"
"000006588	022494.025	000.240296	-0.217441	1.198416e-07	0.0e+00	00:18:22.094"
"000006589	022494.100	000.181126	-0.217594	9.034567e-08	0.0e+00	00:18:22.266"
"000006590	022494.175	000.169851	-0.217494	8.471344e-08	0.0e+00	00:18:22.422"
"000006591	022494.250	000.122778	-0.217763	6.125182e-08	0.0e+00	00:18:22.594"
"000006592	022494.325	000.226498	-0.218399	1.130682e-07	0.0e+00	00:18:22.766"
"000006593	022494.400	000.129657	-0.218514	6.473235e-08	0.0e+00	00:18:22.922"
"000006594	022494.475	000.098895	-0.218712	4.938391e-08	0.0e+00	00:18:23.094"
"000006595	022494.550	000.213898	-0.218686	1.068086e-07	0.0e+00	00:18:23.250"
"000006596	022494.625	000.054252	-0.219210	2.710438e-08	0.0e+00	00:18:23.422"
"000006597	022494.700	000.124079	-0.219338	6.199831e-08	0.0e+00	00:18:23.578"
"000006598	022494.775	000.096505	-0.219301	4.821899e-08	0.0e+00	00:18:23.750"
"000006599	022494.850	000.179128	-0.219391	8.950950e-08	0.0e+00	00:18:23.922"
"000006600	022494.925	000.060653	-0.219806	3.032076e-08	0.0e+00	00:18:24.078"
"000006601	022495.000	000.170745	-0.219960	8.536910e-08	0.0e+00	00:18:24.250"
"000006602	022495.075	000.155905	-0.219741	7.793245e-08	0.0e+00	00:18:24.406"
"000006603	022495.150	000.107868	-0.220244	5.394711e-08	0.0e+00	00:18:24.578"
"000006604	022495.225	000.067570	-0.220618	3.380581e-08	0.0e+00	00:18:24.735"
"000006605	022495.300	000.087365	-0.220610	4.370937e-08	0.0e+00	00:18:24.906"
"000006606	022495.375	000.134015	-0.220290	6.702697e-08	0.0e+00	00:18:25.063"
"000006607	022495.450	000.097182	-0.220769	4.862854e-08	0.0e+00	00:18:25.235"
"000006608	022495.525	000.052482	-0.221236	2.627328e-08	0.0e+00	00:18:25.406"
"000006609	022495.600	000.085746	-0.220844	4.290920e-08	0.0e+00	00:18:25.563"
"000006610	022495.675	000.107115	-0.220682	5.359382e-08	0.0e+00	00:18:25.735"
"000006611	022495.750	000.025473	-0.221277	1.275256e-08	0.0e+00	00:18:25.891"
"000006612	022495.825	000.094621	-0.221738	4.739271e-08	0.0e+00	00:18:26.063"
"000006613	022495.900	000.068939	-0.221045	3.450562e-08	0.0e+00	00:18:26.219"
"000006614	022495.975	000.028607	-0.220920	1.431667e-08	0.0e+00	00:18:26.391"
"000006615	022496.050	000.093212	-0.221599	4.668071e-08	0.0e+00	00:18:26.547"
"000006616	022496.125	000.141953	-0.221418	7.107735e-08	0.0e+00	00:18:26.719"
"000006617	022496.200	000.098887	-0.221100	4.949778e-08	0.0e+00	00:18:26.891"
"000006618	022496.275	000.082076	-0.220980	4.107842e-08	0.0e+00	00:18:27.047"
"000006619	022496.350	000.111457	-0.221357	5.580412e-08	0.0e+00	00:18:27.219"
"000006620	022496.425	000.086074	-0.221498	4.310162e-08	0.0e+00	00:18:27.375"
"000006621	022496.500	000.094228	-0.221022	4.716227e-08	0.0e+00	00:18:27.547"
"000006622	022496.575	000.103476	-0.221317	5.180641e-08	0.0e+00	00:18:27.703"
"000006623	022496.650	000.049469	-0.221590	2.477370e-08	0.0e+00	00:18:27.875"
"000006624	022496.725	-00.058000	-0.221524	-2.904408e-08	0.0e+00	00:18:28.047"
"000006625	022496.800	000.040003	-0.221071	2.002275e-08	0.0e+00	00:18:28.203"
"000006626	022496.875	000.043872	-0.221236	2.196328e-08	0.0e+00	00:18:28.375"
"000006627	022496.950	000.006465	-0.221346	3.237030e-09	0.0e+00	00:18:28.547"
"000006628	022497.025	-00.028203	-0.220897	-1.411408e-08	0.0e+00	00:18:28.703"
"000006629	022497.100	000.026062	-0.220719	1.304032e-08	0.0e+00	00:18:28.875"
"000006630	022497.175	000.053555	-0.220876	2.680104e-08	0.0e+00	00:18:29.031"
"000006631	022497.250	-00.010244	-0.220676	-5.125250e-09	0.0e+00	00:18:29.203"
"000006632	022497.325	-00.098980	-0.220415	-4.951073e-08	0.0e+00	00:18:29.375"
"000006633	022497.400	000.028485	-0.220743	1.425332e-08	0.0e+00	00:18:29.531"
"000006634	022497.475	-00.020887	-0.220896	-1.045291e-08	0.0e+00	00:18:29.703"
"000006635	022497.550	000.018202	-0.220256	9.103103e-09	0.0e+00	00:18:29.875"
"000006636	022497.625	000.018591	-0.220423	9.299658e-09	0.0e+00	00:18:30.031"
"000006637	022497.700	000.018141	-0.220433	9.074347e-09	0.0e+00	00:18:30.203"
"000006638	022497.775	-00.020322	-0.219976	-1.016087e-08	0.0e+00	00:18:30.360"
"000006639	022497.850	000.035689	-0.219390	1.783370e-08	0.0e+00	00:18:30.531"
"000006640	022497.925	000.011335	-0.219921	5.667234e-09	0.0e+00	00:18:30.703"
"000006641	022498.000	-00.016669	-0.219919	-8.333910e-09	0.0e+00	00:18:30.860"
"000006642	022498.075	-00.078191	-0.219078	-3.905940e-08	0.0e+00	00:18:31.031"
"000006643	022498.150	-00.032119	-0.219307	-1.604819e-08	0.0e+00	00:18:31.188"
"000006644	022498.225	-00.088916	-0.219564	-4.443838e-08	0.0e+00	00:18:31.360"
"000006645	022498.300	-00.076159	-0.218671	-3.802888e-08	0.0e+00	00:18:31.516"
"000006646	022498.375	-00.176501	-0.218387	-8.810826e-08	0.0e+00	00:18:31.688"
"000006647	022498.450	-00.106033	-0.218793	-5.295273e-08	0.0e+00	00:18:31.860"
"000006648	022498.525	-00.173540	-0.218708	-8.665776e-08	0.0e+00	00:18:32.016"
"000006649	022498.600	-00.172035	-0.217812	-8.582969e-08	0.0e+00	00:18:32.188"
"000006650	022498.675	-00.198065	-0.217705	-9.880596e-08	0.0e+00	00:18:32.344"
"000006651	022498.750	-00.220091	-0.218074	-1.098342e-07	0.0e+00	00:18:32.516"
"000006652	022498.825	-00.195591	-0.217951	-9.759564e-08	0.0e+00	00:18:32.672"
"000006653	022498.900	-00.231771	-0.217194	-1.155611e-07	0.0e+00	00:18:32.844"
"000006654	022498.975	-00.255796	-0.217163	-1.275364e-07	0.0e+00	00:18:33.016"
"000006655	022499.050	-00.239525	-0.217484	-1.194617e-07	0.0e+00	00:18:33.172"
"000006656	022499.125	-00.224372	-0.216805	-1.118285e-07	0.0e+00	00:18:33.344"
"000006657	022499.200	-00.281397	-0.216692	-1.402346e-07	0.0e+00	00:18:33.500"
"000006658	022499.275	-00.249056	-0.217021	-1.241581e-07	0.0e+00	00:18:33.672"
"000006659	022499.350	-00.197739	-0.216399	-9.851465e-08	0.0e+00	00:18:33.828"
"000006660	022499.425	-00.250341	-0.216030	-1.246754e-07	0.0e+00	00:18:34.000"
"000006661	022499.500	-00.252979	-0.215845	-1.259661e-07	0.0e+00	00:18:34.172"
"000006662	022499.575	-00.245357	-0.216023	-1.221924e-07	0.0e+00	00:18:34.328"
"000006663	022499.650	-00.191603	-0.215770	-9.539803e-08	0.0e+00	00:18:34.500"
"000006664	022499.725	-00.183644	-0.215166	-9.138020e-08	0.0e+00	00:18:34.656"
"000006665	022499.800	-00.188087	-0.214975	-9.357344e-08	0.0e+00	00:18:34.828"
"000006666	022499.875	-00.253245	-0.215071	-1.260014e-07	0.0e+00	00:18:35.000"
"000006667	022499.950	-00.174914	-0.215061	-8.702725e-08	0.0e+00	00:18:35.156"
"000006668	022500.025	-00.140316	-0.214379	-6.976560e-08	0.0e+00	00:18:35.328"
"000006669	022500.100	-00.186152	-0.214137	-9.253373e-08	0.0e+00	00:18:35.485"
"000006670	022500.175	-00.163810	-0.214339	-8.144393e-08	0.0e+00	00:18:35.656"
"000006671	022500.250	-00.140333	-0.213782	-6.973281e-08	0.0e+00	00:18:35.813"
"000006672	022500.325	-00.163907	-0.213379	-8.141452e-08	0.0e+00	00:18:35.985"
"000006673	022500.400	-00.162837	-0.213338	-8.087976e-08	0.0e+00	00:18:36.156"
"000006674	022500.475	-00.137566	-0.213605	-6.834612e-08	0.0e+00	00:18:36.313"
"000006675	022500.550	-00.189078	-0.213024	-9.388419e-08	0.0e+00	00:18:36.485"
"000006676	022500.625	-00.152128	-0.212631	-7.550751e-08	0.0e+00	00:18:36.641"
"000006677	022500.700	-00.173440	-0.213042	-8.612099e-08	0.0e+00	00:18:36.813"
"000006678	022500.775	-00.118035	-0.213053	-5.861055e-08	0.0e+00	00:18:36.969"
"000006679	022500.850	-00.171759	-0.212128	-8.520884e-08	0.0e+00	00:18:37.141"
"000006680	022500.925	-00.211794	-0.212004	-1.050569e-07	0.0e+00	00:18:37.313"
"000006681	022501.000	-00.162843	-0.212435	-8.081019e-08	0.0e+00	00:18:37.469"
"000006682	022501.075	-00.107167	-0.211717	-5.314340e-08	0.0e+00	00:18:37.641"
"000006683	022501.150	-00.140482	-0.211179	-6.962667e-08	0.0e+00	00:18:37.797"
"000006684	022501.225	-00.043987	-0.211450	-2.180725e-08	0.0e+00	00:18:37.969"
"000006685	022501.300	-00.145778	-0.211391	-7.226702e-08	0.0e+00	00:18:38.125"
"000006686	022501.375	-00.031906	-0.210748	-1.580663e-08	0.0e+00	00:18:38.297"
"000006687	022501.450	-00.018316	-0.210488	-9.071548e-09	0.0e+00	00:18:38.469"
"000006688	022501.525	000.053840	-0.210570	2.666868e-08	0.0e+00	00:18:38.625"
"000006689	022501.600	-00.057955	-0.210466	-2.870370e-08	0.0e+00	00:18:38.797"
"000006690	022501.675	000.086201	-0.210105	4.267841e-08	0.0e+00	00:18:38.969"
"000006691	022501.750	000.032223	-0.210143	1.595399e-08	0.0e+00	00:18:39.125"
"000006692	022501.825	000.044043	-0.209709	2.179709e-08	0.0e+00	00:18:39.297"
"000006693	022501.900	000.049140	-0.209934	2.432512e-08	0.0e+00	00:18:39.453"
"000006694	022501.975	000.130859	-0.209137	6.472637e-08	0.0e+00	00:18:39.625"
"000006695	022502.050	000.159830	-0.209047	7.904917e-08	0.0e+00	00:18:39.781"
"000006696	022502.125	000.175244	-0.209044	8.667235e-08	0.0e+00	00:18:39.953"
"000006697	022502.200	000.096077	-0.208597	4.749677e-08	0.0e+00	00:18:40.110"
"000006698	022502.275	000.284540	-0.208402	1.406389e-07	0.0e+00	00:18:40.281"
"000006699	022502.350	000.237782	-0.207929	1.174730e-07	0.0e+00	00:18:40.453"
"000006700	022502.425	000.213290	-0.208209	1.054021e-07	0.0e+00	00:18:40.610"
"000006701	022502.500	000.201201	-0.207912	9.939910e-08	0.0e+00	00:18:40.781"
"000006702	022502.575	000.178970	-0.207520	8.838184e-08	0.0e+00	00:18:40.938"
"000006703	022502.650	000.201904	-0.207430	9.969857e-08	0.0e+00	00:18:41.110"
"000006704	022502.725	000.158514	-0.207539	7.828176e-08	0.0e+00	00:18:41.266"
"000006705	022502.800	000.113746	-0.207005	5.614365e-08	0.0e+00	00:18:41.438"
"000006706	022502.875	000.026712	-0.206355	1.317638e-08	0.0e+00	00:18:41.594"
"000006707	022502.950	-00.053182	-0.206661	-2.624113e-08	0.0e+00	00:18:41.766"
"000006708	022503.025	-00.089670	-0.206842	-4.425268e-08	0.0e+00	00:18:41.938"
"000006709	022503.100	-00.182568	-0.205487	-8.997820e-08	0.0e+00	00:18:42.094"
"000006710	022503.175	-00.150950	-0.205277	-7.437971e-08	0.0e+00	00:18:42.266"
"000006711	022503.250	-00.188326	-0.205983	-9.286143e-08	0.0e+00	00:18:42.422"
"000006712	022503.325	-00.241942	-0.205615	-1.192553e-07	0.0e+00	00:18:42.594"
"000006713	022503.400	-00.226960	-0.204741	-1.117745e-07	0.0e+00	00:18:42.766"
"000006714	022503.475	-00.273724	-0.204619	-1.347889e-07	0.0e+00	00:18:42.922"
"000006715	022503.550	-00.302789	-0.204950	-1.491497e-07	0.0e+00	00:18:43.094"
"000006716	022503.625	-00.302145	-0.204315	-1.487394e-07	0.0e+00	00:18:43.250"
"000006717	022503.700	-00.302186	-0.203691	-1.486685e-07	0.0e+00	00:18:43.422"
"000006718	022503.775	-00.308761	-0.203925	-1.519381e-07	0.0e+00	00:18:43.578"
"000006719	022503.850	-00.265106	-0.203587	-1.304126e-07	0.0e+00	00:18:43.750"
"000006720	022503.925	-00.218988	-0.203178	-1.076824e-07	0.0e+00	00:18:43.922"
"000006721	022504.000	-00.220420	-0.202892	-1.083560e-07	0.0e+00	00:18:44.078"
"000006722	022504.075	-00.208227	-0.202885	-1.023619e-07	0.0e+00	00:18:44.250"
"000006723	022504.150	-00.144539	-0.202708	-7.104119e-08	0.0e+00	00:18:44.406"
"000006724	022504.225	-00.132560	-0.202229	-6.512293e-08	0.0e+00	00:18:44.578"
"000006725	022504.300	-00.137804	-0.202028	-6.768566e-08	0.0e+00	00:18:44.735"
"000006726	022504.375	-00.012724	-0.202017	-6.249585e-09	0.0e+00	00:18:44.906"
"000006727	022504.450	-00.028435	-0.201913	-1.396474e-08	0.0e+00	00:18:45.078"
"000006728	022504.525	000.039234	-0.201207	1.925500e-08	0.0e+00	00:18:45.235"
"000006729	022504.600	-00.025786	-0.201151	-1.265445e-08	0.0e+00	00:18:45.406"
"000006730	022504.675	000.057003	-0.201338	2.797912e-08	0.0e+00	00:18:45.578"
"000006731	022504.750	000.053169	-0.200719	2.608177e-08	0.0e+00	00:18:45.735"
"000006732	022504.825	000.138450	-0.200203	6.788093e-08	0.0e+00	00:18:45.906"
"000006733	022504.900	000.062698	-0.200258	3.074210e-08	0.0e+00	00:18:46.063"
"000006734	022504.975	000.132484	-0.200160	6.495328e-08	0.0e+00	00:18:46.235"
"000006735	022505.050	000.145793	-0.199518	7.143359e-08	0.0e+00	00:18:46.391"
"000006736	022505.125	000.144052	-0.199025	7.054616e-08	0.0e+00	00:18:46.563"
"000006737	022505.200	000.099202	-0.199387	4.859930e-08	0.0e+00	00:18:46.735"
"000006738	022505.275	000.118295	-0.199188	5.794159e-08	0.0e+00	00:18:46.891"
"000006739	022505.350	000.093534	-0.198544	4.578458e-08	0.0e+00	00:18:47.063"
"000006740	022505.425	000.176715	-0.198708	8.651560e-08	0.0e+00	00:18:47.219"
"000006741	022505.500	000.177670	-0.198936	8.700234e-08	0.0e+00	00:18:47.391"
"000006742	022505.575	000.120311	-0.197961	5.885844e-08	0.0e+00	00:18:47.547"
"000006743	022505.650	000.122309	-0.197565	5.981275e-08	0.0e+00	00:18:47.719"
"000006744	022505.725	000.176105	-0.198010	8.615794e-08	0.0e+00	00:18:47.891"
"000006745	022505.800	000.089368	-0.197603	4.370504e-08	0.0e+00	00:18:48.047"
"000006746	022505.875	000.060897	-0.196648	2.975361e-08	0.0e+00	00:18:48.219"
"000006747	022505.950	000.117486	-0.196443	5.739113e-08	0.0e+00	00:18:48.375"
"000006748	022506.025	000.043624	-0.196698	2.131528e-08	0.0e+00	00:18:48.547"
"000006749	022506.100	-00.064353	-0.196460	-3.143629e-08	0.0e+00	00:18:48.719"
"000006750	022506.175	-00.033900	-0.195840	-1.654993e-08	0.0e+00	00:18:48.875"
"000006751	022506.250	-00.054211	-0.196126	-2.647351e-08	0.0e+00	00:18:49.047"
"000006752	022506.325	-00.049283	-0.195705	-2.405712e-08	0.0e+00	00:18:49.203"
"000006753	022506.400	-00.057849	-0.194896	-2.821607e-08	0.0e+00	00:18:49.375"
"000006754	022506.475	-00.080704	-0.194826	-3.936115e-08	0.0e+00	00:18:49.531"
"000006755	022506.550	-00.046650	-0.194940	-2.275454e-08	0.0e+00	00:18:49.703"
"000006756	022506.625	-00.128358	-0.194504	-6.258340e-08	0.0e+00	00:18:49.875"
"000006757	022506.700	-00.082324	-0.194099	-4.012259e-08	0.0e+00	00:18:50.031"
"000006758	022506.775	-00.084445	-0.194041	-4.115400e-08	0.0e+00	00:18:50.203"
"000006759	022506.850	-00.058361	-0.193684	-2.843239e-08	0.0e+00	00:18:50.360"
"000006760	022506.925	-00.059282	-0.193687	-2.888094e-08	0.0e+00	00:18:50.531"
"000006761	022507.000	-00.056619	-0.193248	-2.757176e-08	0.0e+00	00:18:50.688"
"000006762	022507.075	-00.040088	-0.192743	-1.951209e-08	0.0e+00	00:18:50.860"
"000006763	022507.150	-00.005926	-0.192844	-2.884562e-09	0.0e+00	00:18:51.031"
"000006764	022507.225	000.019658	-0.192256	9.563790e-09	0.0e+00	00:18:51.188"
"000006765	022507.300	-00.035793	-0.191530	-1.740090e-08	0.0e+00	00:18:51.360"
"000006766	022507.375	-00.056341	-0.192039	-2.740450e-08	0.0e+00	00:18:51.516"
"000006767	022507.450	-00.010355	-0.191942	-5.036038e-09	0.0e+00	00:18:51.688"
"000006768	022507.525	000.003854	-0.191066	1.872926e-09	0.0e+00	00:18:51.860"
"000006769	022507.600	-00.032067	-0.191127	-1.558362e-08	0.0e+00	00:18:52.016"
"000006770	022507.675	-00.041360	-0.191327	-2.010335e-08	0.0e+00	00:18:52.188"
"000006771	022507.750	000.021096	-0.190411	1.024467e-08	0.0e+00	00:18:52.360"
"000006772	022507.825	000.047700	-0.190066	2.315685e-08	0.0e+00	00:18:52.516"
"000006773	022507.900	000.009714	-0.190198	4.716358e-09	0.0e+00	00:18:52.688"
"000006774	022507.975	-00.042377	-0.189778	-2.056701e-08	0.0e+00	00:18:52.844"
"000006775	022508.050	000.018984	-0.189117	9.207472e-09	0.0e+00	00:18:53.016"
"000006776	022508.125	-00.004290	-0.189604	-2.081881e-09	0.0e+00	00:18:53.188"
"000006777	022508.200	-00.020325	-0.189157	-9.858271e-09	0.0e+00	00:18:53.344"
"000006778	022508.275	-00.024094	-0.188325	-1.167713e-08	0.0e+00	00:18:53.516"
"000006779	022508.350	-00.012085	-0.188620	-5.858774e-09	0.0e+00	00:18:53.672"
"000006780	022508.425	000.040128	-0.188574	1.945252e-08	0.0e+00	00:18:53.844"
"000006781	022508.500	-00.020287	-0.187276	-9.822302e-09	0.0e+00	00:18:54.016"
"000006782	022508.575	-00.027437	-0.187509	-1.328675e-08	0.0e+00	00:18:54.172"
"000006783	022508.650	000.100519	-0.187541	4.867946e-08	0.0e+00	00:18:54.344"
"000006784	022508.725	000.026152	-0.186697	1.265470e-08	0.0e+00	00:18:54.516"
"000006785	022508.800	-00.047277	-0.186525	-2.287261e-08	0.0e+00	00:18:54.672"
"000006786	022508.875	000.026411	-0.186879	1.278216e-08	0.0e+00	00:18:54.844"
"000006787	022508.950	000.030169	-0.186651	1.459752e-08	0.0e+00	00:18:55.000"
"000006788	022509.025	-00.017047	-0.185798	-8.241714e-09	0.0e+00	00:18:55.172"
"000006789	022509.100	000.038893	-0.186157	1.880998e-08	0.0e+00	00:18:55.344"
"000006790	022509.175	000.073899	-0.186259	3.574354e-08	0.0e+00	00:18:55.500"
"000006791	022509.250	000.019032	-0.184862	9.193116e-09	0.0e+00	00:18:55.672"
"000006792	022509.325	-00.020172	-0.184746	-9.742341e-09	0.0e+00	00:18:55.828"
"000006793	022509.400	-00.018589	-0.185196	-8.981916e-09	0.0e+00	00:18:56.000"
"000006794	022509.475	000.062484	-0.184802	3.017975e-08	0.0e+00	00:18:56.172"
"000006795	022509.550	-00.011028	-0.184060	-5.322822e-09	0.0e+00	00:18:56.328"
"000006796	022509.625	000.005315	-0.184567	2.566598e-09	0.0e+00	00:18:56.500"
"000006797	022509.700	000.041565	-0.184201	2.006399e-08	0.0e+00	00:18:56.672"
"000006798	022509.775	000.035273	-0.183156	1.700973e-08	0.0e+00	00:18:56.828"
"000006799	022509.850	000.023418	-0.183429	1.129602e-08	0.0e+00	00:18:57.000"
"000006800	022509.925	000.019394	-0.183406	9.354795e-09	0.0e+00	00:18:57.156"
"000006801	022510.000	000.040746	-0.182818	1.964242e-08	0.0e+00	00:18:57.328"
"000006802	022510.075	000.049916	-0.182747	2.406147e-08	0.0e+00	00:18:57.485"
"000006803	022510.150	000.061009	-0.182904	2.941336e-08	0.0e+00	00:18:57.656"
"000006804	022510.225	000.138499	-0.182220	6.672854e-08	0.0e+00	00:18:57.828"
"000006805	022510.300	000.110000	-0.181791	5.297577e-08	0.0e+00	00:18:57.985"
"000006806	022510.375	000.069479	-0.181474	3.345059e-08	0.0e+00	00:18:58.156"
"000006807	022510.450	000.166378	-0.181390	8.009656e-08	0.0e+00	00:18:58.313"
"000006808	022510.525	000.077970	-0.181012	3.752187e-08	0.0e+00	00:18:58.485"
"000006809	022510.600	000.007975	-0.180821	3.836965e-09	0.0e+00	00:18:58.656"
"000006810	022510.675	000.016239	-0.180963	7.814626e-09	0.0e+00	00:18:58.813"
"000006811	022510.750	000.036821	-0.180206	1.770606e-08	0.0e+00	00:18:58.985"
"000006812	022510.825	000.032908	-0.180218	1.582447e-08	0.0e+00	00:18:59.141"
"000006813	022510.900	-00.011536	-0.179574	-5.543694e-09	0.0e+00	00:18:59.313"
"000006814	022510.975	000.056918	-0.179611	2.735412e-08	0.0e+00	00:18:59.485"
"000006815	022511.050	-00.073749	-0.179158	-3.542737e-08	0.0e+00	00:18:59.641"
"000006816	022511.125	000.041768	-0.178964	2.006098e-08	0.0e+00	00:18:59.813"
"000006817	022511.200	-00.039276	-0.178695	-1.885914e-08	0.0e+00	00:18:59.985"
"000006818	022511.275	000.017539	-0.178349	8.418621e-09	0.0e+00	00:19:00.141"
"000006819	022511.350	-00.047937	-0.177881	-2.299989e-08	0.0e+00	00:19:00.313"
"000006820	022511.425	000.066110	-0.177905	3.171956e-08	0.0e+00	00:19:00.485"
"000006821	022511.500	000.063811	-0.177588	3.060715e-08	0.0e+00	00:19:00.641"
"000006822	022511.575	-00.009221	-0.177217	-4.421261e-09	0.0e+00	00:19:00.813"
"000006823	022511.650	000.032062	-0.177331	1.537513e-08	0.0e+00	00:19:00.985"
"000006824	022511.725	000.092871	-0.176779	4.451186e-08	0.0e+00	00:19:01.141"
"000006825	022511.800	-00.054849	-0.176513	-2.628152e-08	0.0e+00	00:19:01.313"
"000006826	022511.875	-00.028730	-0.176471	-1.376599e-08	0.0e+00	00:19:01.469"
"000006827	022511.950	000.050373	-0.176352	2.413308e-08	0.0e+00	00:19:01.641"
"000006828	022512.025	000.059723	-0.175753	2.859635e-08	0.0e+00	00:19:01.813"
"000006829	022512.100	000.081721	-0.175592	3.912315e-08	0.0e+00	00:19:01.969"
"000006830	022512.175	000.027577	-0.175584	1.320193e-08	0.0e+00	00:19:02.141"
"000006831	022512.250	-00.013327	-0.175171	-6.377427e-09	0.0e+00	00:19:02.313"
"000006832	022512.325	-00.039046	-0.174539	-1.867385e-08	0.0e+00	00:19:02.469"
"000006833	022512.400	000.023966	-0.174806	1.146483e-08	0.0e+00	00:19:02.641"
"000006834	022512.475	000.027047	-0.174461	1.293431e-08	0.0e+00	00:19:02.797"
"000006835	022512.550	000.053922	-0.174060	2.577693e-08	0.0e+00	00:19:02.969"
"000006836	022512.625	-00.015823	-0.173791	-7.562154e-09	0.0e+00	00:19:03.141"
"000006837	022512.700	-00.016655	-0.173951	-7.961049e-09	0.0e+00	00:19:03.297"
"000006838	022512.775	000.020336	-0.173114	9.712796e-09	0.0e+00	00:19:03.469"
"000006839	022512.850	-00.077139	-0.173127	-3.684243e-08	0.0e+00	00:19:03.641"
"000006840	022512.925	-00.025690	-0.173178	-1.227067e-08	0.0e+00	00:19:03.797"
"000006841	022513.000	-00.074770	-0.172543	-3.569114e-08	0.0e+00	00:19:03.969"
"000006842	022513.075	-00.044659	-0.171934	-2.130525e-08	0.0e+00	00:19:04.125"
"000006843	022513.150	-00.040376	-0.172255	-1.926823e-08	0.0e+00	00:19:04.297"
"000006844	022513.225	-00.111398	-0.172221	-5.315907e-08	0.0e+00	00:19:04.469"
"000006845	022513.300	-00.001651	-0.171247	-7.870385e-10	0.0e+00	00:19:04.625"
"000006846	022513.375	000.065642	-0.171142	3.129210e-08	0.0e+00	00:19:04.797"
"000006847	022513.450	-00.044847	-0.171278	-2.138162e-08	0.0e+00	00:19:04.953"
"000006848	022513.525	-00.085195	-0.170445	-4.058613e-08	0.0e+00	00:19:05.125"
"000006849	022513.600	000.000455	-0.170268	2.169230e-10	0.0e+00	00:19:05.297"
"000006850	022513.675	000.038903	-0.170834	1.853978e-08	0.0e+00	00:19:05.453"
"000006851	022513.750	-00.004291	-0.169856	-2.043119e-09	0.0e+00	00:19:05.625"
"000006852	022513.825	000.001314	-0.169369	6.251536e-10	0.0e+00	00:19:05.797"
"000006853	022513.900	000.029529	-0.169758	1.405810e-08	0.0e+00	00:19:05.953"
"000006854	022513.975	-00.037012	-0.169131	-1.761001e-08	0.0e+00	00:19:06.125"
"000006855	022514.050	-00.053174	-0.168470	-2.528431e-08	0.0e+00	00:19:06.281"
"000006856	022514.125	000.025254	-0.168981	1.201402e-08	0.0e+00	00:19:06.453"
"000006857	022514.200	000.014632	-0.168637	6.958755e-09	0.0e+00	00:19:06.625"
"000006858	022514.275	000.067848	-0.167785	3.224074e-08	0.0e+00	00:19:06.781"
"000006859	022514.350	000.030256	-0.168174	1.438254e-08	0.0e+00	00:19:06.953"
"000006860	022514.425	-00.036327	-0.168350	-1.727158e-08	0.0e+00	00:19:07.125"
"000006861	022514.500	000.032628	-0.167233	1.549646e-08	0.0e+00	00:19:07.281"
"000006862	022514.575	-00.098077	-0.166955	-4.656824e-08	0.0e+00	00:19:07.453"
"000006863	022514.650	000.020011	-0.167425	9.505953e-09	0.0e+00	00:19:07.625"
"000006864	022514.725	000.045652	-0.166326	2.166321e-08	0.0e+00	00:19:07.781"
