"Index:	FREQUENCY:	AMPLITUDE:	BIAS:	GAMMA:	Pressure:	TimeMark:"
"000004421	022331.500	002.483164	0.149030	9.069061e-07	0.0e+00	00:12:24.938"
"000004422	022331.575	002.558903	0.146896	9.360272e-07	0.0e+00	00:12:25.110"
"000004423	022331.650	002.387640	0.144428	8.749601e-07	0.0e+00	00:12:25.266"
"000004424	022331.725	002.522850	0.142296	9.259549e-07	0.0e+00	00:12:25.438"
"000004425	022331.800	002.528043	0.139937	9.294705e-07	0.0e+00	00:12:25.594"
"000004426	022331.875	002.534383	0.137729	9.333165e-07	0.0e+00	00:12:25.766"
"000004427	022331.950	002.533354	0.135688	9.343427e-07	0.0e+00	00:12:25.922"
"000004428	022332.025	002.423464	0.133681	8.951383e-07	0.0e+00	00:12:26.094"
"000004429	022332.100	002.464901	0.131127	9.121649e-07	0.0e+00	00:12:26.250"
"000004430	022332.175	002.443380	0.128690	9.058344e-07	0.0e+00	00:12:26.422"
"000004431	022332.250	002.376623	0.126464	8.825425e-07	0.0e+00	00:12:26.578"
"000004432	022332.325	002.431801	0.124834	9.041267e-07	0.0e+00	00:12:26.750"
"000004433	022332.400	002.398830	0.122300	8.935523e-07	0.0e+00	00:12:26.922"
"000004434	022332.475	002.516157	0.119695	9.390784e-07	0.0e+00	00:12:27.078"
"000004435	022332.550	002.451398	0.117366	9.165021e-07	0.0e+00	00:12:27.250"
"000004436	022332.625	002.536089	0.115981	9.491487e-07	0.0e+00	00:12:27.406"
"000004437	022332.700	002.389207	0.113735	8.956829e-07	0.0e+00	00:12:27.578"
"000004438	022332.775	002.359746	0.110779	8.866033e-07	0.0e+00	00:12:27.735"
"000004439	022332.850	002.418069	0.108740	9.099103e-07	0.0e+00	00:12:27.906"
"000004440	022332.925	002.424152	0.106917	9.134527e-07	0.0e+00	00:12:28.063"
"000004441	022333.000	002.487845	0.104544	9.391327e-07	0.0e+00	00:12:28.235"
"000004442	022333.075	002.458312	0.102295	9.295625e-07	0.0e+00	00:12:28.391"
"000004443	022333.150	002.619642	0.099837	9.924114e-07	0.0e+00	00:12:28.563"
"000004444	022333.225	002.656641	0.097388	1.008299e-06	0.0e+00	00:12:28.719"
"000004445	022333.300	002.634193	0.095161	1.001471e-06	0.0e+00	00:12:28.891"
"000004446	022333.375	002.574284	0.093619	9.798446e-07	0.0e+00	00:12:29.047"
"000004447	022333.450	002.559288	0.090942	9.761255e-07	0.0e+00	00:12:29.219"
"000004448	022333.525	002.779072	0.088350	1.062053e-06	0.0e+00	00:12:29.375"
"000004449	022333.600	002.759090	0.085933	1.056367e-06	0.0e+00	00:12:29.547"
"000004450	022333.675	002.711340	0.084692	1.039073e-06	0.0e+00	00:12:29.703"
"000004451	022333.750	002.664429	0.082463	1.022843e-06	0.0e+00	00:12:29.875"
"000004452	022333.825	002.714371	0.079297	1.044554e-06	0.0e+00	00:12:30.031"
"000004453	022333.900	002.655595	0.077296	1.023511e-06	0.0e+00	00:12:30.203"
"000004454	022333.975	002.763968	0.075645	1.066638e-06	0.0e+00	00:12:30.360"
"000004455	022334.050	002.649535	0.073503	1.024171e-06	0.0e+00	00:12:30.531"
"000004456	022334.125	002.665340	0.070681	1.032532e-06	0.0e+00	00:12:30.688"
"000004457	022334.200	002.695852	0.068766	1.045904e-06	0.0e+00	00:12:30.860"
"000004458	022334.275	002.490304	0.066430	9.679126e-07	0.0e+00	00:12:31.016"
"000004459	022334.350	002.575191	0.064308	1.002560e-06	0.0e+00	00:12:31.188"
"000004460	022334.425	002.425011	0.062200	9.456441e-07	0.0e+00	00:12:31.344"
"000004461	022334.500	002.361542	0.059669	9.227159e-07	0.0e+00	00:12:31.516"
"000004462	022334.575	002.211750	0.057168	8.658805e-07	0.0e+00	00:12:31.688"
"000004463	022334.650	002.237512	0.055393	8.771852e-07	0.0e+00	00:12:31.844"
"000004464	022334.725	002.224567	0.053513	8.733976e-07	0.0e+00	00:12:32.016"
"000004465	022334.800	002.075329	0.051118	8.163403e-07	0.0e+00	00:12:32.172"
"000004466	022334.875	002.116269	0.048634	8.340742e-07	0.0e+00	00:12:32.344"
"000004467	022334.950	001.975485	0.046499	7.799000e-07	0.0e+00	00:12:32.500"
"000004468	022335.025	002.009939	0.045063	7.944028e-07	0.0e+00	00:12:32.672"
"000004469	022335.100	001.969067	0.042660	7.797299e-07	0.0e+00	00:12:32.828"
"000004470	022335.175	001.937953	0.039870	7.691082e-07	0.0e+00	00:12:33.000"
"000004471	022335.250	002.064448	0.037955	8.205572e-07	0.0e+00	00:12:33.156"
"000004472	022335.325	001.946676	0.036146	7.748608e-07	0.0e+00	00:12:33.328"
"000004473	022335.400	002.046243	0.033918	8.159397e-07	0.0e+00	00:12:33.485"
"000004474	022335.475	002.027926	0.031542	8.101711e-07	0.0e+00	00:12:33.656"
"000004475	022335.550	002.268387	0.029723	9.075557e-07	0.0e+00	00:12:33.813"
"000004476	022335.625	002.317704	0.027141	9.292069e-07	0.0e+00	00:12:33.985"
"000004477	022335.700	002.470206	0.024823	9.921914e-07	0.0e+00	00:12:34.141"
"000004478	022335.775	002.507826	0.023139	1.008667e-06	0.0e+00	00:12:34.313"
"000004479	022335.850	002.487717	0.020548	1.002669e-06	0.0e+00	00:12:34.469"
"000004480	022335.925	002.582132	0.018116	1.042767e-06	0.0e+00	00:12:34.641"
"000004481	022336.000	002.706573	0.016237	1.094682e-06	0.0e+00	00:12:34.797"
"000004482	022336.075	002.656694	0.014553	1.075974e-06	0.0e+00	00:12:34.969"
"000004483	022336.150	002.779656	0.012313	1.127821e-06	0.0e+00	00:12:35.125"
"000004484	022336.225	002.750559	0.009627	1.118452e-06	0.0e+00	00:12:35.297"
"000004485	022336.300	002.713609	0.007744	1.105120e-06	0.0e+00	00:12:35.453"
"000004486	022336.375	002.589741	0.006326	1.055894e-06	0.0e+00	00:12:35.625"
"000004487	022336.450	002.641103	0.003833	1.079029e-06	0.0e+00	00:12:35.781"
"000004488	022336.525	002.592838	0.001537	1.061302e-06	0.0e+00	00:12:35.953"
"000004489	022336.600	002.697423	-0.000548	1.105998e-06	0.0e+00	00:12:36.110"
"000004490	022336.675	002.491327	-0.002658	1.023265e-06	0.0e+00	00:12:36.281"
"000004491	022336.750	002.618897	-0.004515	1.077306e-06	0.0e+00	00:12:36.438"
"000004492	022336.825	002.495797	-0.006430	1.028287e-06	0.0e+00	00:12:36.610"
"000004493	022336.900	002.393580	-0.008742	9.880554e-07	0.0e+00	00:12:36.766"
"000004494	022336.975	002.369823	-0.011131	9.801824e-07	0.0e+00	00:12:36.938"
"000004495	022337.050	002.324735	-0.012731	9.628072e-07	0.0e+00	00:12:37.110"
"000004496	022337.125	002.337492	-0.014652	9.696334e-07	0.0e+00	00:12:37.266"
"000004497	022337.200	002.384931	-0.017072	9.913025e-07	0.0e+00	00:12:37.438"
"000004498	022337.275	002.301482	-0.019408	9.584780e-07	0.0e+00	00:12:37.594"
"000004499	022337.350	002.213165	-0.020922	9.228610e-07	0.0e+00	00:12:37.766"
"000004500	022337.425	002.217689	-0.022405	9.258927e-07	0.0e+00	00:12:37.922"
"000004501	022337.500	002.174571	-0.024694	9.096290e-07	0.0e+00	00:12:38.094"
"000004502	022337.575	002.158316	-0.027013	9.045848e-07	0.0e+00	00:12:38.250"
"000004503	022337.650	002.142097	-0.028913	8.992192e-07	0.0e+00	00:12:38.422"
"000004504	022337.725	002.072682	-0.030291	8.710876e-07	0.0e+00	00:12:38.578"
"000004505	022337.800	002.038494	-0.032216	8.581085e-07	0.0e+00	00:12:38.750"
"000004506	022337.875	002.060495	-0.034789	8.692525e-07	0.0e+00	00:12:38.906"
"000004507	022337.950	002.096645	-0.036481	8.857677e-07	0.0e+00	00:12:39.078"
"000004508	022338.025	002.036528	-0.038129	8.615697e-07	0.0e+00	00:12:39.235"
"000004509	022338.100	001.976252	-0.040232	8.375594e-07	0.0e+00	00:12:39.406"
"000004510	022338.175	001.997332	-0.041839	8.476478e-07	0.0e+00	00:12:39.563"
"000004511	022338.250	001.995182	-0.044288	8.484993e-07	0.0e+00	00:12:39.735"
"000004512	022338.325	002.060339	-0.046500	8.778608e-07	0.0e+00	00:12:39.891"
"000004513	022338.400	001.949181	-0.048031	8.315838e-07	0.0e+00	00:12:40.063"
"000004514	022338.475	001.900350	-0.049487	8.117591e-07	0.0e+00	00:12:40.219"
"000004515	022338.550	001.946102	-0.051836	8.329747e-07	0.0e+00	00:12:40.391"
"000004516	022338.625	001.890233	-0.053899	8.104933e-07	0.0e+00	00:12:40.547"
"000004517	022338.700	001.802210	-0.055473	7.737947e-07	0.0e+00	00:12:40.719"
"000004518	022338.775	001.764410	-0.056837	7.584535e-07	0.0e+00	00:12:40.875"
"000004519	022338.850	001.879196	-0.058981	8.092870e-07	0.0e+00	00:12:41.047"
"000004520	022338.925	001.890835	-0.061425	8.160177e-07	0.0e+00	00:12:41.203"
"000004521	022339.000	001.868267	-0.062799	8.072349e-07	0.0e+00	00:12:41.375"
"000004522	022339.075	001.975807	-0.064346	8.548434e-07	0.0e+00	00:12:41.531"
"000004523	022339.150	001.920134	-0.066452	8.322730e-07	0.0e+00	00:12:41.703"
"000004524	022339.225	001.880472	-0.068637	8.166285e-07	0.0e+00	00:12:41.860"
"000004525	022339.300	001.847705	-0.070327	8.035789e-07	0.0e+00	00:12:42.031"
"000004526	022339.375	001.842418	-0.072171	8.025661e-07	0.0e+00	00:12:42.188"
"000004527	022339.450	001.858081	-0.073802	8.105407e-07	0.0e+00	00:12:42.360"
"000004528	022339.525	001.882461	-0.075167	8.221557e-07	0.0e+00	00:12:42.516"
"000004529	022339.600	001.951266	-0.077272	8.537753e-07	0.0e+00	00:12:42.688"
"000004530	022339.675	001.838027	-0.079532	8.058211e-07	0.0e+00	00:12:42.860"
"000004531	022339.750	001.931975	-0.081064	8.481488e-07	0.0e+00	00:12:43.016"
"000004532	022339.825	001.830445	-0.082417	8.045325e-07	0.0e+00	00:12:43.188"
"000004533	022339.900	001.923491	-0.084514	8.469899e-07	0.0e+00	00:12:43.344"
"000004534	022339.975	001.878229	-0.086540	8.285379e-07	0.0e+00	00:12:43.516"
"000004535	022340.050	001.751426	-0.088151	7.737014e-07	0.0e+00	00:12:43.672"
"000004536	022340.125	001.802382	-0.089366	7.970670e-07	0.0e+00	00:12:43.844"
"000004537	022340.200	001.779751	-0.091380	7.884636e-07	0.0e+00	00:12:44.000"
"000004538	022340.275	001.712920	-0.093689	7.604115e-07	0.0e+00	00:12:44.172"
"000004539	022340.350	001.700254	-0.094971	7.556487e-07	0.0e+00	00:12:44.328"
"000004540	022340.425	001.825975	-0.096191	8.124049e-07	0.0e+00	00:12:44.500"
"000004541	022340.500	001.732431	-0.098137	7.721221e-07	0.0e+00	00:12:44.656"
"000004542	022340.575	001.714274	-0.099828	7.651830e-07	0.0e+00	00:12:44.828"
"000004543	022340.650	001.747496	-0.101747	7.813510e-07	0.0e+00	00:12:44.985"
"000004544	022340.725	001.746955	-0.103098	7.820535e-07	0.0e+00	00:12:45.156"
"000004545	022340.800	001.713847	-0.104627	7.682840e-07	0.0e+00	00:12:45.313"
"000004546	022340.875	001.767634	-0.106149	7.934789e-07	0.0e+00	00:12:45.485"
"000004547	022340.950	001.676847	-0.108380	7.542361e-07	0.0e+00	00:12:45.656"
"000004548	022341.025	001.691350	-0.110449	7.621781e-07	0.0e+00	00:12:45.813"
"000004549	022341.100	001.740773	-0.111197	7.849784e-07	0.0e+00	00:12:45.985"
"000004550	022341.175	001.672966	-0.112747	7.554580e-07	0.0e+00	00:12:46.141"
"000004551	022341.250	001.678043	-0.114632	7.590426e-07	0.0e+00	00:12:46.313"
"000004552	022341.325	001.616623	-0.116741	7.326579e-07	0.0e+00	00:12:46.469"
"000004553	022341.400	001.650910	-0.117523	7.487280e-07	0.0e+00	00:12:46.641"
"000004554	022341.475	001.665817	-0.119399	7.567759e-07	0.0e+00	00:12:46.797"
"000004555	022341.550	001.623177	-0.121711	7.389568e-07	0.0e+00	00:12:46.969"
"000004556	022341.625	001.618346	-0.122692	7.374162e-07	0.0e+00	00:12:47.125"
"000004557	022341.700	001.679097	-0.124173	7.661324e-07	0.0e+00	00:12:47.297"
"000004558	022341.775	001.576422	-0.125652	7.202564e-07	0.0e+00	00:12:47.453"
"000004559	022341.850	001.598082	-0.127214	7.311967e-07	0.0e+00	00:12:47.625"
"000004560	022341.925	001.648391	-0.128583	7.551609e-07	0.0e+00	00:12:47.781"
"000004561	022342.000	001.587497	-0.130532	7.285649e-07	0.0e+00	00:12:47.953"
***********************************************************
Finish
